uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
AL,SEPTICEMIA,IGNORADO,"70 - 79",M,1
AL,SEPTICEMIA,OUTRO,"70 - 79",F,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,8
AL,SRAG,DOMICILIO,"70 - 79",F,1
AL,SRAG,HOSPITAL,"70 - 79",F,4
AL,SRAG,HOSPITAL,"70 - 79",M,1
AL,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,OUTRAS,DOMICILIO,"70 - 79",F,90
AM,OUTRAS,DOMICILIO,"70 - 79",M,108
AM,OUTRAS,HOSPITAL,"70 - 79",F,150
AM,OUTRAS,HOSPITAL,"70 - 79",M,207
AM,OUTRAS,OUTRO,"70 - 79",F,8
AM,OUTRAS,OUTRO,"70 - 79",M,8
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AM,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
AM,OUTRAS,VIA_PUBLICA,"70 - 79",M,3
AM,COVID,HOSPITAL,"70 - 79",M,1
AM,INDETERMINADA,DOMICILIO,"70 - 79",F,3
AM,INDETERMINADA,DOMICILIO,"70 - 79",M,2
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,4
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,16
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,28
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
AM,PNEUMONIA,DOMICILIO,"70 - 79",F,3
AM,PNEUMONIA,DOMICILIO,"70 - 79",M,6
AM,PNEUMONIA,HOSPITAL,"70 - 79",F,48
AM,PNEUMONIA,HOSPITAL,"70 - 79",M,67
AM,PNEUMONIA,OUTRO,"70 - 79",M,3
AM,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
AM,SEPTICEMIA,HOSPITAL,"70 - 79",F,85
AM,SEPTICEMIA,HOSPITAL,"70 - 79",M,82
AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,SRAG,DOMICILIO,"70 - 79",F,2
AM,SRAG,DOMICILIO,"70 - 79",M,6
AM,SRAG,HOSPITAL,"70 - 79",F,3
AM,SRAG,HOSPITAL,"70 - 79",M,6
AP,OUTRAS,DOMICILIO,"70 - 79",F,6
AP,OUTRAS,DOMICILIO,"70 - 79",M,13
AP,OUTRAS,HOSPITAL,"70 - 79",F,13
AP,OUTRAS,HOSPITAL,"70 - 79",M,25
AP,OUTRAS,IGNORADO,"70 - 79",F,1
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,8
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,6
AP,PNEUMONIA,DOMICILIO,"70 - 79",F,1
AP,PNEUMONIA,DOMICILIO,"70 - 79",M,1
AP,PNEUMONIA,HOSPITAL,"70 - 79",F,10
AP,PNEUMONIA,HOSPITAL,"70 - 79",M,26
AP,PNEUMONIA,IGNORADO,"70 - 79",M,1
AP,SEPTICEMIA,HOSPITAL,"70 - 79",F,6
AP,SEPTICEMIA,HOSPITAL,"70 - 79",M,7
AP,SEPTICEMIA,OUTRO,"70 - 79",M,1
BA,OUTRAS,DOMICILIO,"70 - 79",F,416
BA,OUTRAS,DOMICILIO,"70 - 79",M,643
BA,OUTRAS,HOSPITAL,"70 - 79",F,638
BA,OUTRAS,HOSPITAL,"70 - 79",M,833
BA,OUTRAS,IGNORADO,"70 - 79",F,4
BA,OUTRAS,IGNORADO,"70 - 79",M,8
BA,OUTRAS,OUTRO,"70 - 79",F,28
BA,OUTRAS,OUTRO,"70 - 79",M,54
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,86
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,108
BA,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
BA,OUTRAS,VIA_PUBLICA,"70 - 79",M,28
BA,COVID,DOMICILIO,"70 - 79",F,1
BA,COVID,DOMICILIO,"70 - 79",M,1
BA,COVID,HOSPITAL,"70 - 79",F,6
BA,COVID,HOSPITAL,"70 - 79",M,7
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
BA,INDETERMINADA,DOMICILIO,"70 - 79",F,8
BA,INDETERMINADA,DOMICILIO,"70 - 79",M,12
BA,INDETERMINADA,OUTRO,"70 - 79",M,2
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,34
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,41
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,164
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,185
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,4
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,9
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,27
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,14
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
BA,PNEUMONIA,DOMICILIO,"70 - 79",F,17
BA,PNEUMONIA,DOMICILIO,"70 - 79",M,27
BA,PNEUMONIA,HOSPITAL,"70 - 79",F,266
BA,PNEUMONIA,HOSPITAL,"70 - 79",I,1
BA,PNEUMONIA,HOSPITAL,"70 - 79",M,365
BA,PNEUMONIA,IGNORADO,"70 - 79",F,1
BA,PNEUMONIA,IGNORADO,"70 - 79",M,3
BA,PNEUMONIA,OUTRO,"70 - 79",F,6
BA,PNEUMONIA,OUTRO,"70 - 79",M,4
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,14
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,23
BA,SEPTICEMIA,DOMICILIO,"70 - 79",F,8
BA,SEPTICEMIA,DOMICILIO,"70 - 79",M,12
BA,SEPTICEMIA,HOSPITAL,"70 - 79",F,373
BA,SEPTICEMIA,HOSPITAL,"70 - 79",M,411
BA,SEPTICEMIA,IGNORADO,"70 - 79",F,1
BA,SEPTICEMIA,OUTRO,"70 - 79",F,4
BA,SEPTICEMIA,OUTRO,"70 - 79",M,2
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,36
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,37
BA,SRAG,HOSPITAL,"70 - 79",F,3
BA,SRAG,HOSPITAL,"70 - 79",M,7
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
CE,OUTRAS,DOMICILIO,"70 - 79",F,275
CE,OUTRAS,DOMICILIO,"70 - 79",M,338
CE,OUTRAS,HOSPITAL,"70 - 79",F,381
CE,OUTRAS,HOSPITAL,"70 - 79",M,425
CE,OUTRAS,IGNORADO,"70 - 79",F,4
CE,OUTRAS,IGNORADO,"70 - 79",M,11
CE,OUTRAS,OUTRO,"70 - 79",F,23
CE,OUTRAS,OUTRO,"70 - 79",M,25
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,50
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,42
CE,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
CE,OUTRAS,VIA_PUBLICA,"70 - 79",M,12
CE,COVID,HOSPITAL,"70 - 79",F,4
CE,COVID,HOSPITAL,"70 - 79",M,7
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
CE,INDETERMINADA,DOMICILIO,"70 - 79",F,1
CE,INDETERMINADA,DOMICILIO,"70 - 79",M,8
CE,INDETERMINADA,HOSPITAL,"70 - 79",F,1
CE,INDETERMINADA,HOSPITAL,"70 - 79",M,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
CE,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,43
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,40
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,107
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,92
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,3
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,14
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
CE,PNEUMONIA,AMBULANCIA,"70 - 79",M,1
CE,PNEUMONIA,DOMICILIO,"70 - 79",F,20
CE,PNEUMONIA,DOMICILIO,"70 - 79",M,59
CE,PNEUMONIA,HOSPITAL,"70 - 79",F,298
CE,PNEUMONIA,HOSPITAL,"70 - 79",M,334
CE,PNEUMONIA,IGNORADO,"70 - 79",F,2
CE,PNEUMONIA,IGNORADO,"70 - 79",M,2
CE,PNEUMONIA,OUTRO,"70 - 79",F,5
CE,PNEUMONIA,OUTRO,"70 - 79",M,8
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,29
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,19
CE,SEPTICEMIA,AMBULANCIA,"70 - 79",M,2
CE,SEPTICEMIA,DOMICILIO,"70 - 79",F,13
CE,SEPTICEMIA,DOMICILIO,"70 - 79",M,12
CE,SEPTICEMIA,HOSPITAL,"70 - 79",F,275
CE,SEPTICEMIA,HOSPITAL,"70 - 79",M,276
CE,SEPTICEMIA,IGNORADO,"70 - 79",F,1
CE,SEPTICEMIA,IGNORADO,"70 - 79",M,2
CE,SEPTICEMIA,OUTRO,"70 - 79",F,4
CE,SEPTICEMIA,OUTRO,"70 - 79",M,3
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,32
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,16
CE,SRAG,DOMICILIO,"70 - 79",F,1
CE,SRAG,DOMICILIO,"70 - 79",M,2
CE,SRAG,HOSPITAL,"70 - 79",F,4
CE,SRAG,HOSPITAL,"70 - 79",M,8
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
DF,OUTRAS,DOMICILIO,"70 - 79",F,41
DF,OUTRAS,DOMICILIO,"70 - 79",M,59
DF,OUTRAS,HOSPITAL,"70 - 79",F,198
DF,OUTRAS,HOSPITAL,"70 - 79",M,198
DF,OUTRAS,OUTRO,"70 - 79",F,13
DF,OUTRAS,OUTRO,"70 - 79",M,19
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
DF,OUTRAS,VIA_PUBLICA,"70 - 79",M,4
DF,COVID,DOMICILIO,"70 - 79",F,1
DF,COVID,HOSPITAL,"70 - 79",F,4
DF,COVID,HOSPITAL,"70 - 79",M,5
DF,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
DF,INDETERMINADA,HOSPITAL,"70 - 79",F,1
DF,INDETERMINADA,HOSPITAL,"70 - 79",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,5
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,7
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,26
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,25
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
DF,PNEUMONIA,DOMICILIO,"70 - 79",F,3
DF,PNEUMONIA,DOMICILIO,"70 - 79",M,3
DF,PNEUMONIA,HOSPITAL,"70 - 79",F,134
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,154
DF,PNEUMONIA,OUTRO,"70 - 79",F,5
DF,PNEUMONIA,OUTRO,"70 - 79",M,6
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
DF,SEPTICEMIA,DOMICILIO,"70 - 79",F,3
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,91
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,120
DF,SEPTICEMIA,OUTRO,"70 - 79",F,4
DF,SEPTICEMIA,OUTRO,"70 - 79",M,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
DF,SRAG,HOSPITAL,"70 - 79",F,2
DF,SRAG,HOSPITAL,"70 - 79",M,4
DF,SRAG,OUTRO,"70 - 79",F,1
ES,OUTRAS,DOMICILIO,"70 - 79",F,117
ES,OUTRAS,DOMICILIO,"70 - 79",M,162
ES,OUTRAS,HOSPITAL,"70 - 79",F,264
ES,OUTRAS,HOSPITAL,"70 - 79",I,2
ES,OUTRAS,HOSPITAL,"70 - 79",M,330
ES,OUTRAS,IGNORADO,"70 - 79",M,1
ES,OUTRAS,OUTRO,"70 - 79",F,8
ES,OUTRAS,OUTRO,"70 - 79",M,17
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,20
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,37
ES,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,9
ES,COVID,DOMICILIO,"70 - 79",M,1
ES,COVID,HOSPITAL,"70 - 79",F,7
ES,COVID,HOSPITAL,"70 - 79",M,7
ES,INDETERMINADA,DOMICILIO,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,14
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,17
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,36
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,41
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,12
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,17
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,150
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,178
ES,PNEUMONIA,OUTRO,"70 - 79",F,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
ES,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,7
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,12
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,187
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,169
ES,SEPTICEMIA,IGNORADO,"70 - 79",M,1
ES,SEPTICEMIA,OUTRO,"70 - 79",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
ES,SRAG,DOMICILIO,"70 - 79",F,1
ES,SRAG,HOSPITAL,"70 - 79",F,2
ES,SRAG,HOSPITAL,"70 - 79",M,4
GO,OUTRAS,DOMICILIO,"70 - 79",F,114
GO,OUTRAS,DOMICILIO,"70 - 79",I,1
GO,OUTRAS,DOMICILIO,"70 - 79",M,163
GO,OUTRAS,HOSPITAL,"70 - 79",F,260
GO,OUTRAS,HOSPITAL,"70 - 79",M,364
GO,OUTRAS,IGNORADO,"70 - 79",F,9
GO,OUTRAS,IGNORADO,"70 - 79",M,18
GO,OUTRAS,OUTRO,"70 - 79",F,36
GO,OUTRAS,OUTRO,"70 - 79",M,56
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,60
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,80
GO,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
GO,OUTRAS,VIA_PUBLICA,"70 - 79",M,4
GO,COVID,HOSPITAL,"70 - 79",F,9
GO,COVID,HOSPITAL,"70 - 79",M,8
GO,COVID,IGNORADO,"70 - 79",F,1
GO,COVID,OUTRO,"70 - 79",M,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
GO,INDETERMINADA,DOMICILIO,"70 - 79",M,2
GO,INDETERMINADA,HOSPITAL,"70 - 79",M,3
GO,INDETERMINADA,IGNORADO,"70 - 79",F,1
GO,INDETERMINADA,IGNORADO,"70 - 79",M,1
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,25
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,41
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,73
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,79
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,2
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,6
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,8
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,18
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,19
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
GO,PNEUMONIA,DOMICILIO,"70 - 79",F,13
GO,PNEUMONIA,DOMICILIO,"70 - 79",M,12
GO,PNEUMONIA,HOSPITAL,"70 - 79",F,237
GO,PNEUMONIA,HOSPITAL,"70 - 79",M,283
GO,PNEUMONIA,IGNORADO,"70 - 79",F,8
GO,PNEUMONIA,IGNORADO,"70 - 79",M,8
GO,PNEUMONIA,OUTRO,"70 - 79",F,8
GO,PNEUMONIA,OUTRO,"70 - 79",M,6
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,32
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,47
GO,SEPTICEMIA,DOMICILIO,"70 - 79",F,5
GO,SEPTICEMIA,DOMICILIO,"70 - 79",M,9
GO,SEPTICEMIA,HOSPITAL,"70 - 79",F,181
GO,SEPTICEMIA,HOSPITAL,"70 - 79",M,192
GO,SEPTICEMIA,IGNORADO,"70 - 79",F,4
GO,SEPTICEMIA,IGNORADO,"70 - 79",M,1
GO,SEPTICEMIA,OUTRO,"70 - 79",F,3
GO,SEPTICEMIA,OUTRO,"70 - 79",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,31
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,30
GO,SRAG,HOSPITAL,"70 - 79",F,3
GO,SRAG,HOSPITAL,"70 - 79",M,8
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MA,OUTRAS,AMBULANCIA,"70 - 79",M,1
MA,OUTRAS,DOMICILIO,"70 - 79",F,100
MA,OUTRAS,DOMICILIO,"70 - 79",M,190
MA,OUTRAS,HOSPITAL,"70 - 79",F,227
MA,OUTRAS,HOSPITAL,"70 - 79",M,248
MA,OUTRAS,IGNORADO,"70 - 79",M,2
MA,OUTRAS,OUTRO,"70 - 79",F,9
MA,OUTRAS,OUTRO,"70 - 79",M,23
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
MA,OUTRAS,VIA_PUBLICA,"70 - 79",F,6
MA,OUTRAS,VIA_PUBLICA,"70 - 79",M,8
MA,COVID,HOSPITAL,"70 - 79",F,1
MA,COVID,HOSPITAL,"70 - 79",M,1
MA,INDETERMINADA,DOMICILIO,"70 - 79",F,1
MA,INDETERMINADA,DOMICILIO,"70 - 79",M,9
MA,INDETERMINADA,HOSPITAL,"70 - 79",F,3
MA,INDETERMINADA,HOSPITAL,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,14
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,17
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,46
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,55
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
MA,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",M,1
MA,PNEUMONIA,AMBULANCIA,"70 - 79",M,1
MA,PNEUMONIA,DOMICILIO,"70 - 79",F,8
MA,PNEUMONIA,DOMICILIO,"70 - 79",M,11
MA,PNEUMONIA,HOSPITAL,"70 - 79",F,95
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,127
MA,PNEUMONIA,IGNORADO,"70 - 79",F,1
MA,PNEUMONIA,IGNORADO,"70 - 79",M,4
MA,PNEUMONIA,OUTRO,"70 - 79",F,1
MA,PNEUMONIA,OUTRO,"70 - 79",M,5
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MA,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
MA,SEPTICEMIA,DOMICILIO,"70 - 79",F,2
MA,SEPTICEMIA,DOMICILIO,"70 - 79",M,6
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,80
MA,SEPTICEMIA,HOSPITAL,"70 - 79",M,98
MA,SEPTICEMIA,IGNORADO,"70 - 79",F,1
MA,SEPTICEMIA,IGNORADO,"70 - 79",M,1
MA,SEPTICEMIA,OUTRO,"70 - 79",F,1
MA,SEPTICEMIA,OUTRO,"70 - 79",M,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MA,SRAG,HOSPITAL,"70 - 79",F,1
MA,SRAG,HOSPITAL,"70 - 79",M,2
MA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MG,OUTRAS,DOMICILIO,"70 - 79",F,719
MG,OUTRAS,DOMICILIO,"70 - 79",M,996
MG,OUTRAS,HOSPITAL,"70 - 79",F,1494
MG,OUTRAS,HOSPITAL,"70 - 79",I,1
MG,OUTRAS,HOSPITAL,"70 - 79",M,1906
MG,OUTRAS,IGNORADO,"70 - 79",F,36
MG,OUTRAS,IGNORADO,"70 - 79",I,26
MG,OUTRAS,IGNORADO,"70 - 79",M,45
MG,OUTRAS,OUTRO,"70 - 79",F,54
MG,OUTRAS,OUTRO,"70 - 79",M,99
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,190
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,241
MG,OUTRAS,VIA_PUBLICA,"70 - 79",F,16
MG,OUTRAS,VIA_PUBLICA,"70 - 79",M,32
MG,COVID,DOMICILIO,"70 - 79",F,3
MG,COVID,DOMICILIO,"70 - 79",M,1
MG,COVID,HOSPITAL,"70 - 79",F,45
MG,COVID,HOSPITAL,"70 - 79",M,43
MG,COVID,IGNORADO,"70 - 79",M,1
MG,COVID,OUTRO,"70 - 79",M,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MG,COVID,VIA_PUBLICA,"70 - 79",M,1
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,18
MG,INDETERMINADA,DOMICILIO,"70 - 79",M,30
MG,INDETERMINADA,HOSPITAL,"70 - 79",F,9
MG,INDETERMINADA,HOSPITAL,"70 - 79",M,14
MG,INDETERMINADA,IGNORADO,"70 - 79",F,1
MG,INDETERMINADA,IGNORADO,"70 - 79",I,2
MG,INDETERMINADA,IGNORADO,"70 - 79",M,3
MG,INDETERMINADA,OUTRO,"70 - 79",M,3
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,1
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,2
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,56
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,59
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,314
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,375
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,3
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",I,1
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,6
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,32
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,40
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
MG,PNEUMONIA,DOMICILIO,"70 - 79",F,29
MG,PNEUMONIA,DOMICILIO,"70 - 79",M,33
